               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  99,            0.038403,            0.079791,           0.0067434,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0050695,           0.0050695,            0.045169
                 100,            0.038283,            0.085913,           0.0066633,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0051024,           0.0051024,            0.044602
                 101,            0.036669,            0.072671,           0.0075767,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0051349,           0.0051349,            0.044035
                 102,            0.035788,            0.073734,           0.0066422,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0051669,           0.0051669,            0.043467
                 103,            0.036036,            0.076061,           0.0058689,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0051984,           0.0051984,            0.042898
                 104,            0.034619,            0.074651,           0.0069463,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0052294,           0.0052294,            0.042329
                 105,            0.032588,            0.069033,           0.0061448,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0052598,           0.0052598,             0.04176
                 106,            0.037294,            0.084316,           0.0066988,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0052898,           0.0052898,             0.04119
                 107,            0.035912,            0.080354,           0.0073119,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053193,           0.0053193,            0.040619
                 108,            0.036148,            0.075665,           0.0071158,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053482,           0.0053482,            0.040048
                 109,            0.035236,            0.072938,           0.0067986,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053767,           0.0053767,            0.039477
                 110,            0.034642,            0.067942,           0.0067989,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0054046,           0.0054046,            0.038905
                 111,            0.035703,            0.075138,           0.0065958,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005432,            0.005432,            0.038332
                 112,            0.035786,            0.073747,           0.0075133,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0054589,           0.0054589,            0.037759
                 113,            0.036554,            0.079892,           0.0074358,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0054853,           0.0054853,            0.037185
                 114,            0.035199,            0.090126,           0.0069952,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055111,           0.0055111,            0.036611
                 115,            0.036049,            0.071666,           0.0081007,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055364,           0.0055364,            0.036036
                 116,            0.036769,            0.075217,           0.0072891,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055612,           0.0055612,            0.035461
                 117,            0.038124,            0.076596,           0.0092023,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055855,           0.0055855,            0.034885
                 118,            0.038626,            0.075173,           0.0081542,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056092,           0.0056092,            0.034309
                 119,            0.036725,            0.084046,           0.0058896,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056324,           0.0056324,            0.033732
                 120,            0.036943,             0.07976,           0.0063423,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056551,           0.0056551,            0.033155
                 121,            0.036884,              0.0793,           0.0062822,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056772,           0.0056772,            0.032577
                 122,            0.035938,            0.079359,           0.0061282,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056988,           0.0056988,            0.031999
                 123,             0.03752,             0.08065,           0.0064746,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057198,           0.0057198,             0.03142
                 124,             0.03503,            0.066707,           0.0067877,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057403,           0.0057403,             0.03084
                 125,             0.03413,            0.070467,           0.0062079,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057602,           0.0057602,             0.03026
                 126,            0.034706,             0.07267,           0.0066737,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057796,           0.0057796,             0.02968
                 127,            0.034967,            0.074277,           0.0070688,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057985,           0.0057985,            0.029099
